,Dimension_0,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Dimension_17,Dimension_18,Dimension_19,Dimension_20,Dimension_21,Dimension_22,Dimension_23,Dimension_24,Dimension_25,Dimension_26,Dimension_27,Dimension_28,Dimension_29,Dimension_30,Dimension_31,Dimension_32,Dimension_33,Dimension_34,Dimension_35,Dimension_36,Dimension_37,Dimension_38,Dimension_39,Dimension_40,Dimension_41,Dimension_42,Dimension_43,Dimension_44,Dimension_45,Dimension_46,Dimension_47,Dimension_48,Dimension_49,Dimension_50,Dimension_51,Dimension_52,Dimension_53,Dimension_54,Dimension_55,Dimension_56,Dimension_57,Dimension_58,Dimension_59,Dimension_60,Dimension_61,Dimension_62,Dimension_63,Dimension_64,Dimension_65,Dimension_66,Dimension_67,Dimension_68,Dimension_69,Dimension_70,Dimension_71,Dimension_72,Dimension_73,Dimension_74,Dimension_75,Dimension_76,Dimension_77,Dimension_78,Dimension_79,Dimension_80,Dimension_81,Dimension_82,Dimension_83,Dimension_84,Dimension_85,Dimension_86,Dimension_87,Dimension_88,Dimension_89,Dimension_90,Dimension_91,Dimension_92,Dimension_93,Dimension_94,Dimension_95,Dimension_96,Dimension_97,Dimension_98,Dimension_99,Dimension_100,Dimension_101,Dimension_102,Dimension_103,Dimension_104,Dimension_105,Dimension_106,Dimension_107,Dimension_108,Dimension_109,Dimension_110,Dimension_111,Dimension_112,Dimension_113,Dimension_114,Dimension_115,Dimension_116,Dimension_117,Dimension_118,Dimension_119,Dimension_120,Dimension_121,Dimension_122,Dimension_123,Dimension_124,Dimension_125,Dimension_126,Dimension_127
miRNA_136,0.50750804,-0.42071664,-0.2546777,0.45406154,-0.3209357,-0.013510469,0.2966692,0.13305022,0.22184294,0.24324127,-0.02281868,-0.24507527,0.30380118,-0.2544945,-0.046818588,0.26817754,0.45847914,0.3288541,0.037167396,-0.03439721,-0.09793514,0.562901,-0.13756552,-0.25526354,-0.17394641,0.3719758,-0.010030084,0.13080014,0.097126685,-0.039923023,0.0854911,0.23604606,0.08291833,0.05521317,0.020486431,-0.023317136,0.18481459,-0.18067493,0.2554427,-0.09260673,-0.21288507,0.21844502,0.058473285,0.102346234,0.08605534,0.365482,0.08914873,-0.340338,-0.26438922,-0.32039365,0.27614006,-0.01362694,0.18933943,-0.1290189,0.15797175,-0.6089613,0.22696352,-0.085038684,-0.36666507,0.021711057,-0.1740932,-0.45418605,0.21405205,0.0581775,-0.07987576,0.22082986,-0.09112796,0.33921903,-0.29041463,-0.20114703,0.37388617,-0.2671067,0.18995814,0.010956517,0.29786897,0.10314949,-0.23899943,0.22567166,0.14668608,0.12942345,-0.02794898,0.023168288,-0.2600913,-0.111648984,0.004332098,-0.13859916,-0.08651144,-0.041697502,0.07960808,0.0165003,0.025965098,-0.039549053,0.16090265,0.109271176,0.14137697,0.09995392,-0.36112133,-0.020853477,-0.41812098,0.33462238,-0.103177585,-0.31040856,-0.5090198,0.14533891,-0.13068515,-0.03669538,-0.13371362,-0.055708323,0.22834952,0.02266221,0.32747075,0.098038934,-0.08394202,0.085728504,-0.3187281,0.12002299,0.0062040538,-0.13935044,-0.053408667,-0.25874528,-0.2421506,0.3375267,0.055328134,-0.09070113,0.052010946,0.252441,0.07484755,0.1370258
miRNA_137,0.5185417,-0.1730146,-0.25751084,0.41022092,-0.22107418,-0.057753418,0.09879849,0.27396697,0.2653123,0.16362502,-0.027203826,-0.27737,0.3874526,-0.29548332,0.122856274,0.115257435,0.34118378,0.22159886,0.13575704,0.043309297,-0.105673894,0.572644,0.15046991,-0.09473205,-0.11505422,0.67476374,0.10865871,-0.014799821,0.18761067,-0.12563913,-0.06293851,0.2825475,0.1480082,-0.03411267,0.07881856,0.28624335,0.047579814,-0.34428427,0.16839595,0.048461918,-0.32659152,0.013361676,-0.10558372,0.3091117,-0.09354785,0.2532655,-0.011745916,0.02222162,-0.14482439,-0.24183837,0.26000208,0.0876664,0.27128938,-0.04782662,0.046583943,-0.41038615,0.12339233,-0.26708707,-0.38358518,0.09256318,-0.25467452,-0.36907515,0.16346408,0.1016963,0.09294078,0.04438836,0.08659423,0.121643014,-0.21673845,-0.23899189,0.26627174,-0.282575,0.2839786,0.1862573,0.38478336,0.12996219,-0.5084169,0.070696615,0.16096081,0.23922455,-0.05744026,-0.05478469,-0.02126609,-0.05414064,-0.12662718,-0.06143656,-0.030504702,-0.1598602,0.20813598,0.052025743,0.07727563,0.102636375,0.02882234,0.22708097,0.24137934,-0.032930527,-0.34924978,0.192755,-0.2424301,0.12007698,-0.21440841,-0.13864404,-0.4414922,-0.1820485,-0.22302386,-0.09776796,-0.032822102,-0.10885228,0.17879447,-0.07966996,0.2720248,0.085109286,-0.2308638,-0.0098727355,-0.22933353,0.021660635,-0.10705353,0.0011084694,0.07264603,-0.25943658,-0.46396363,0.26090485,0.18022428,-0.116302975,0.02570705,0.092788845,0.07287371,-0.06732598
miRNA_138,0.27128488,0.26056504,-0.3486397,0.16664058,0.103510655,-0.1084133,-0.035366405,-0.048070434,0.09726426,0.60045606,-0.39539963,-0.045173608,-0.18427263,-0.43113095,-0.0019841522,0.11173566,-0.17485294,0.22369058,0.28755453,0.013790039,0.24232654,0.37909162,-0.46447548,0.11959954,-0.30078095,0.3893792,-0.1989461,0.17132245,0.3233155,-0.23255952,0.22358093,-0.20384392,-0.28548965,0.44056177,0.065783024,0.004477662,0.10602605,-0.11948924,0.026673855,-0.29314876,-0.08872433,-0.17464055,-0.5643392,-0.29570708,-0.012957859,-0.08644107,-0.096471086,-0.14398417,-0.26613936,-0.25501204,0.38774672,0.26701975,0.26249734,0.047116786,0.11323851,-0.29118434,0.3196498,-0.17707177,0.21583207,-0.01376822,0.112426326,-0.4171056,0.08600707,0.2649299,-0.019049607,-0.3830327,-0.46012777,-0.44045123,-0.0027584827,-0.3671207,0.101701535,0.13460873,-0.01789766,0.03358704,0.35280472,0.21119358,-0.33719996,0.11753539,-0.06068803,-0.23803283,0.023046326,0.56020445,-0.35934088,0.18184958,0.2891311,-0.07056692,0.11544707,0.3774353,-0.23383489,-0.003302258,-0.117871575,0.3827493,0.028908877,-0.0582069,0.12805986,0.18656904,-0.3540679,0.35200304,0.017050292,-0.077607885,-0.0568087,-0.23261657,0.18000898,-0.27278286,0.17827402,-0.1082129,0.24352232,0.22475332,0.07098347,-0.3306811,-0.48707694,0.22240284,0.19723126,-0.16055706,-0.29874718,0.49382743,-0.0490472,-0.409219,-0.014292952,0.22759306,-0.051234215,0.07589442,-0.03662151,0.13430004,0.020434566,-0.42939657,0.36310387,-0.144007
miRNA_139,-0.11508131,-0.1016306,-0.2127119,0.05196257,0.30645782,0.5493013,-0.07508564,-0.045405354,0.012281234,0.6567369,-0.108271495,-0.07671107,0.3111,-0.24277829,-0.09609658,0.42101568,-0.37292916,0.09627119,-0.017703746,-0.116373405,0.011632838,-0.079727635,0.43164065,-0.074161775,-0.23024142,0.24949259,0.34884447,0.034225963,0.11058346,-0.27772248,0.02285841,-0.17103001,-0.28526807,0.2541672,-0.34979796,0.22165082,-0.0030440767,-0.33360776,0.1765547,0.016892398,-0.33882487,0.43377993,0.26640192,0.17113288,0.10036275,-0.3217375,-0.09639393,-0.2198523,-0.00602914,0.1551489,0.16362558,0.03622409,-0.19999266,-0.62110996,0.36201617,0.4217222,-0.011258193,-0.45278457,-0.39321643,0.55333596,0.21988799,-0.35079598,0.0073897154,0.39181823,0.08821521,-0.30623043,-0.14537896,0.17107995,0.16019714,-0.47626814,-0.019171081,0.37128255,0.09388147,-0.46981636,0.442803,0.2263687,-0.28764814,-0.14578488,0.13472663,0.4430718,0.032294516,0.19399716,0.17160872,0.19094054,0.44697163,-0.25526187,0.2511474,-0.2912374,-0.23640615,-0.06431909,-0.023550889,0.29643035,-0.3597757,0.022342207,-0.059173178,0.1789115,0.18000372,0.060101893,0.533319,0.57433087,-0.108048424,-0.3623585,0.14653526,-0.054598946,-0.029125515,0.028249713,0.31169248,-0.17325434,0.25824937,-0.6250971,0.17018062,-0.003025623,0.32749847,0.1755366,-0.040996045,-0.03309741,-0.16470721,0.24472168,0.34529048,0.43098316,-0.022882877,0.18417878,0.42951337,0.26287508,-0.4064747,-0.4830028,-0.49915054,0.23309751
miRNA_140,0.20619185,0.036584612,-0.1437028,0.27013332,-0.097337015,-0.15114813,0.37426114,-0.31169653,0.25483665,0.58883995,0.3054972,0.05811587,0.18128271,-0.28364724,-0.29496983,-0.020953009,0.44154763,0.32603592,0.028292226,-0.010484419,-0.1481638,0.039690465,-0.29671988,-0.22325712,-0.35372302,0.20840909,0.11279892,-0.110763885,-0.015993062,0.048403304,0.33922985,-0.14133072,-0.42681697,0.33879432,-0.021338336,0.19609615,-0.21036874,-0.059319984,0.17525595,-0.049895182,-0.30735025,0.43547466,-0.3888961,0.05796795,-0.18478638,0.05992799,-0.094505295,-0.3796043,-0.09891063,-0.13402043,0.15619935,0.22937186,-0.012590301,0.098644644,0.14039792,-0.29118347,-0.1364892,-0.14524606,-0.09118169,0.16505018,0.15768091,-0.23400952,-0.021114295,-0.11013051,-0.05989539,0.16614613,0.05086779,0.13790782,-0.1091912,0.18463425,0.07827229,0.008145353,-0.14917448,-0.119288094,0.10691015,-0.046115216,-0.37283278,-0.1580261,-0.21246131,-0.12280809,0.16417882,-0.3179386,-0.14948288,0.020177478,-0.17184478,-0.0011790514,0.05428759,0.11555224,-0.1541544,0.055220656,0.14905356,-0.026163124,-0.06313571,-0.2033676,0.22014311,0.0040409304,-0.30963713,0.05519073,-0.33372623,0.05078251,-0.0975682,0.20959246,0.035310566,0.020429183,0.1456922,-0.18267077,0.09358177,0.09273558,0.21558835,-0.07823488,-0.10923791,-0.27371767,-0.03120687,0.16033271,-0.08020353,-0.06900788,-0.12652038,0.07665261,-0.5005814,-0.35552043,0.24373649,0.31507996,0.24154928,-0.2256875,0.008609747,-0.17309812,0.011872587,0.16161628
miRNA_141,0.025492087,-0.062473807,-0.35028738,0.41185132,-0.55030686,-0.22222865,-0.119863905,0.4634621,0.010771686,0.25921845,-0.18863231,-0.10393174,-0.17428422,-0.7325848,0.18171833,0.48691955,0.052530687,-0.28857526,0.15668854,-0.18248782,-0.21411137,-0.25637916,-0.38523418,0.2577756,-0.44309223,0.08303744,0.12637717,-0.51686156,0.04744862,0.14454979,0.010517972,0.16854468,0.27506098,0.044927366,-0.02367421,0.47503358,0.14930467,-0.044759758,-0.47493994,-0.5475685,-0.060354963,0.43928394,0.37080297,-0.38834682,0.01242234,-0.356614,-0.50250614,-0.56722754,0.82170236,-0.54221,0.2754759,0.15124245,0.03658792,-0.29525307,0.43437952,-0.28449565,0.30712092,-0.13678662,-0.15468138,-0.4293739,-0.39412543,-0.026735673,0.35626268,0.8955819,0.5137171,-0.17915767,-0.10345836,-0.19776112,0.017210579,-0.09330796,-0.060275193,-0.09413362,0.09333754,-0.012191309,-0.36083737,-0.15953751,-0.07588933,-0.32221124,0.46240777,-0.272244,-0.09610135,0.3222142,0.282035,-0.013823785,0.30242977,-0.087225236,-0.057179168,-0.37055737,-0.1516027,-0.23697644,-0.22470511,0.33961037,0.179858,-0.3057537,-0.0697084,0.1098094,0.004584756,-0.04551247,0.32453674,-0.13108504,-0.7154687,-0.46636125,-0.18421434,0.4356428,0.7362419,-0.3159148,-0.061616477,-0.5877591,-0.21041723,-0.3935564,-0.57231224,-0.2850711,-0.2435813,-0.30285725,0.79732996,-0.12450718,-0.37472948,0.2513071,-0.096430324,-0.119069725,-0.30819982,-0.06402483,-0.1659286,-0.1954353,-0.27252054,0.17187367,-0.056855068,-0.061930254
miRNA_142,0.6522704,0.011387219,-0.10611003,0.12772702,-0.04737172,-0.0049539595,-0.30835995,-0.34712142,0.15622553,0.3791772,0.33214536,-0.08727325,0.17948028,-0.20010678,-0.13645664,-0.35274425,0.30886182,0.08236691,-0.48551714,-0.088728555,0.45159426,0.06371368,-0.20571457,-0.33493134,-0.48771507,0.088710025,0.42037502,-0.08429739,-0.15519743,-0.1457959,0.1231016,-0.05640115,-0.43471187,0.35398066,0.5319884,0.34661195,0.023798173,0.37191936,-0.11349838,-0.13558127,-0.3609364,0.41764453,-0.33808264,-0.17308986,0.28872675,0.21253268,-0.055817857,-0.37401745,0.6300086,-0.063779026,0.20351447,0.0542534,-0.20475654,0.4984081,-0.04841561,-0.28893125,-0.67220384,-0.34925753,-0.2167333,-0.14107682,0.38792607,0.09204789,-0.094720386,0.08085371,-0.56362116,0.11530797,-0.14745356,0.4227625,-0.08643795,0.27254555,0.106078036,-0.065345295,-0.05316839,-0.093450315,0.57967144,-0.33506098,-0.33836251,-0.11518516,-0.34786355,-0.4412975,0.07705871,-0.27696654,-0.15670997,0.022374328,-0.01976449,-0.030079648,-0.1907453,0.057023436,-0.2806587,0.018023087,0.3074407,-0.0029934654,-0.06513991,-0.18761054,0.51162493,-0.11676359,-0.34088334,0.05031661,-0.63025695,-0.14966948,-0.11898355,0.5388456,-0.2670908,-0.32693025,0.029991489,-0.18446961,0.35864702,-0.5247085,-0.1406314,0.23276353,0.2076205,-0.27936646,-0.22508477,0.2627986,-0.16648173,0.16084737,-0.3651583,-0.23491019,-0.303637,-0.28889382,0.05129043,0.44894966,0.16238426,-0.1219858,-0.11205775,0.31635246,-0.16155119,0.07841509
miRNA_143,0.08529834,0.4984642,-0.19171973,0.6106855,-0.17982966,0.15391819,-0.22955057,-0.12608209,0.14759272,-0.44882235,0.26337504,0.28568655,0.07119996,-0.12005775,-0.2157763,0.47843182,-0.31980854,-0.2738833,0.19452222,-0.3544896,0.067780055,-0.022130348,-0.6086754,0.34514302,-0.15856624,0.054431878,0.21813923,0.081938595,0.6034268,-0.09318817,0.015099802,-0.51476735,-0.1862285,-0.20363747,0.33002794,0.34008577,-0.03499235,0.092333965,-0.51945215,-0.5987033,-0.29346332,-0.058663093,-0.38073963,-0.6000525,-0.00433117,-0.09201241,0.028407453,-0.4055872,0.1709632,-0.27876008,0.6982444,0.4269701,0.06292215,-0.21888198,0.17729789,-0.015824236,-0.18545783,-0.08805642,-0.28677222,-0.58683795,-0.53126943,0.1786542,-0.2426116,0.30533233,0.5710179,-0.52086717,-0.014892916,0.45873812,-0.018088685,-0.09985995,0.13604441,0.11406506,0.1389028,-0.22754689,0.37549922,0.07954047,-0.12619491,-0.05383093,-0.201973,-0.6852004,-0.65497476,0.7943836,-0.1421223,0.025297944,0.23746401,0.40156135,-0.046807233,-0.14734934,0.40328556,0.18977802,0.21776526,0.07091406,-0.6841561,0.044394188,-0.22124459,0.31424198,-0.06487926,0.33243188,0.006411532,0.009491789,-0.24072571,0.43114355,-0.7089819,-0.67505336,-0.055929746,-0.13456805,0.234326,-0.24787928,-0.14838536,-0.43101117,-0.2741269,0.0056085684,0.61423695,0.1886549,-0.21296492,0.11427966,-0.104549006,-0.17185459,-0.80265385,0.45245734,0.09158211,-0.49217516,0.21408536,0.22590867,0.53596985,-0.4388211,0.108580075,0.11613757
miRNA_144,0.14099637,0.06777615,-0.31942186,0.0029108908,-0.090983026,-0.17429057,0.43971467,0.006641434,0.33029413,0.4298553,0.5723311,0.06336806,-0.091143936,-0.45448348,-0.2723757,0.24015,0.35836118,0.3900834,0.41800302,0.025183177,-0.4740586,0.06727704,-0.07240967,-0.1621444,-0.3665464,0.060499974,-0.03865358,-0.2775898,0.18564524,0.114315435,0.24825343,-0.29418132,-0.1973122,0.2941685,-0.033255666,-0.007704812,-0.048761297,-0.03221684,0.2231961,0.047427393,-0.04039975,0.17435554,-0.51070845,0.14957838,-0.44417027,-0.1352217,-0.18523638,-0.4572001,-0.46248025,0.065687865,0.10802751,0.025529834,0.02844498,0.06388661,0.15275191,-0.26562116,0.08199953,-0.0067063672,-0.049538746,0.27303642,-0.02488507,-0.31609613,0.30344814,-0.102939315,0.08721268,0.18902892,0.17566931,0.07741239,0.046055704,0.27023974,0.16926816,-0.20748867,-0.014154414,-0.2622761,0.23989752,-0.14253336,-0.294488,-0.031742997,0.040425837,0.026704727,0.012017589,-0.19007625,-0.21770212,0.034197718,-0.4181719,0.21401289,0.22622828,0.06486653,-0.44902715,0.33700058,-0.09448942,-0.040737018,-0.10174124,0.012543631,0.24155946,0.20458496,-0.0700955,0.23074993,0.05120442,0.005605378,0.037011955,0.030046334,-0.009722273,0.023281336,0.30998725,0.051879372,0.007973845,-0.17740044,0.06940444,-0.34263328,-0.063557394,-0.23965992,-0.04615232,0.025846496,0.023947045,0.20052236,0.14878814,0.060646787,-0.63987184,-0.11341863,0.17065398,0.23850176,0.33882713,-0.43852025,0.10822627,-0.042284083,-0.02964596,0.07037896
miRNA_145,0.40011436,-0.12529303,-0.14718665,-0.019011894,-0.107852235,-0.22157948,0.31056944,-0.22172235,0.082723185,0.34071583,0.31672662,0.012271206,0.01912229,-0.2752336,-0.08863814,-0.16798039,0.21031713,0.13292573,-0.04316773,-0.0074758483,-0.13916245,0.25026688,-0.24025238,-0.107933976,-0.18594442,0.31943935,0.33851787,-0.028095605,-0.14065908,0.0095221205,0.13695973,-0.13465412,-0.5056502,0.34143248,0.12709208,-0.013302197,0.28993306,0.20121278,0.06456306,-0.2035931,-0.1991744,0.20684169,-0.25718322,0.07312131,-0.023776717,0.1499953,0.013148601,-0.25230044,-0.23055467,-0.29728556,0.3242921,0.078833506,-0.02996051,0.06991177,0.26264238,-0.11638274,-0.40617573,-0.09811687,0.18316117,0.17993796,0.26519608,-0.19176742,0.010731895,0.05163599,0.035661496,-0.010370835,-0.011946601,-0.26702484,-0.10557327,0.010678429,0.0034957612,-0.06501983,-0.093962304,-0.16396086,0.0069750203,0.13729309,-0.34327456,-0.09401308,-0.30747828,-0.17004246,-0.039130423,0.0352737,-0.027122427,-0.1186791,-0.16196446,0.057466276,0.011097165,0.2820708,-0.23576206,0.02163784,0.070131846,0.05096537,-0.10127812,-0.13603163,0.18793821,0.15553996,-0.23623712,0.054960866,-0.41460624,-0.077025324,-0.23095125,-0.029014852,-0.041244507,0.07674678,0.09633229,-0.073229045,0.0012303772,0.11092661,0.057027046,-0.09096182,-0.065046206,-0.09224883,0.10301039,0.022167403,-0.019626755,0.31938148,-0.08347892,0.12903537,-0.25489482,-0.3722699,0.21250851,0.05729907,0.28117684,-0.042406064,-0.2154715,-0.02824805,0.053702973,0.21259633
miRNA_146,0.055028364,0.0054065944,0.2884192,0.09839394,0.21353047,-0.13309798,0.19038182,-0.3057673,0.15751891,0.4050641,0.03349315,-0.025675192,-0.25425798,-0.25097892,0.12742622,0.3162456,0.37020177,0.0790691,-0.11452296,0.1693007,0.23853712,0.32354444,-0.3267087,0.100368045,-0.2950362,0.3452435,0.4378957,0.32972065,-0.17957976,0.008484992,0.2564899,0.019948257,-0.34405676,0.49505803,0.17360128,-0.17953648,0.32768884,0.2153621,0.027043054,-0.14995599,-0.25197026,-0.0009822132,-0.2879299,-0.031008754,-0.0306192,-0.11570995,0.0728113,-0.05056645,-0.38273183,-0.28073138,0.1478661,0.18923981,0.03631254,0.037661705,0.08316228,0.05651907,-0.27292943,-0.18423043,-0.2231004,-0.05438867,0.13878638,-0.049353775,-0.023375893,0.12039484,-0.005553744,-0.031167492,-0.09665354,-0.10025608,0.11140053,-0.033275623,-0.15013038,-0.042633545,0.069056295,-0.2670898,0.019962277,-0.045672353,-0.30657446,0.0139232725,-0.13602322,0.042383507,-0.07961787,-0.080506034,0.10098688,0.32195196,-0.3178788,0.05790192,0.23066488,0.23488112,-0.26222402,-0.118313864,-0.2960274,0.091524586,0.07441682,0.070432454,0.13403654,-0.061868463,-0.2491999,0.03268243,-0.33122474,-0.06610767,-0.3505566,-0.100908816,-0.026679529,0.029425964,0.1371857,-0.29686996,-0.08622971,-0.026174843,0.03273826,-0.039055392,-0.031341653,0.023999285,0.032248743,0.0012031354,-0.02839784,0.33283338,0.09259155,-0.14843899,-0.107219,-0.18664008,0.2211096,0.03076646,0.051670756,-0.030854017,-0.03410657,-0.034361575,0.21665275,-0.06789028
miRNA_147,0.278652,-0.3165332,-0.031350024,0.81011724,0.015140734,-0.10703393,0.029484056,-0.17304686,-0.1390598,0.17854476,-0.2681885,-0.15809841,-0.19586037,-0.18967807,0.43453336,0.23611419,0.26453796,0.20420082,0.66276765,-0.11634477,0.16744284,0.12707388,-0.3261643,0.13404913,-0.045930237,-0.36067677,0.073679835,-0.29345927,0.26462153,0.05714458,0.15636419,0.54535204,0.36717147,0.06900521,0.047288902,0.37946048,0.25845438,-0.20620663,0.09493024,-0.19615887,0.053185612,-0.3984201,-0.28942457,0.17987236,0.4183766,0.107616775,-0.20331094,0.15485953,0.019559959,-0.17153904,-0.17704952,0.41361767,-0.42647654,-0.42017934,-0.31274053,-0.028879588,-0.37508583,-0.372941,-0.11156017,0.023301503,0.15680273,0.20797236,-0.43328846,0.012821048,-0.021927323,0.10820193,0.034946475,-0.10817542,-0.036554962,-0.28763372,-0.08794255,-0.65478253,-0.1308412,-0.26919955,-0.06657133,-0.09661632,-0.18189843,0.06434703,-0.10493958,0.4522175,-0.08732305,-0.11550714,0.030742047,0.40883717,0.34841552,-0.13982667,0.25606295,0.24855664,0.0071281735,-0.44685346,-0.32586962,0.011830285,-0.14941555,-0.28930295,0.32909566,-0.2069939,-0.37359905,0.28425747,0.16515678,-0.00898162,0.016993178,-0.07491343,-0.50794035,0.20263185,0.4459162,0.35686386,-0.62189573,-0.27274945,-0.06709263,0.0016200767,0.15993074,-0.20846121,-0.45436472,0.3731981,-0.048442982,-0.042581066,0.20058872,-0.44521964,-0.019901907,-0.52733606,-0.68148106,-0.20769787,0.08735223,-0.034950145,-0.15528427,-0.097350635,0.40238917,0.086252
miRNA_148,0.7147087,-0.018856985,0.20664032,0.092557386,-0.026517505,0.052388348,-0.12798761,-0.1095462,0.12571388,0.03976373,0.086724095,0.16036388,-0.24410015,-0.36596537,0.21208923,-0.121609986,-0.18474786,-0.16871966,0.12037492,0.112111576,-0.34374347,0.4863539,0.052687116,0.056470178,-0.073675066,0.3596783,0.27689102,0.14221567,-0.010585104,0.15617658,-0.41720545,-0.018284366,-0.37132618,-0.026141632,0.07338312,0.09091946,0.675945,0.17790844,-0.10683544,-0.17830442,0.10758011,-0.18107322,0.108377315,0.04801697,0.10454831,-0.089393325,0.029521901,-0.23513983,0.10398588,-0.54430497,0.49679893,-0.21329752,-0.10470198,-0.25163695,0.07663731,-0.2576804,-0.68661565,-0.4634221,-0.18239233,0.15082726,0.17888696,-0.0957153,0.020198872,0.0020449772,-0.17946422,0.022278858,0.053533502,-0.36802298,-0.07493854,-0.13794743,0.11391896,-0.040864673,0.11214136,-0.038651504,0.15185568,0.30146995,-0.47908258,-0.31747335,-0.286613,-0.22830632,-0.32808578,0.27754107,0.030384567,-0.12822807,-0.41620937,0.079807915,0.26171938,0.32973105,-0.10598645,-0.08052516,-0.24629764,0.03202225,-0.17243224,-0.2456957,0.32973054,0.059038777,0.44750172,-0.24484882,-0.2882373,-0.025797457,-0.326975,-0.138545,0.028703196,0.39102945,0.27472547,-0.004083279,0.15003993,0.24248509,-0.26001495,0.1871802,0.2020702,0.18651696,0.37446555,-0.25639254,0.29855284,0.28054598,-0.24726456,0.12645172,0.22422479,-0.25619653,-0.0460736,-0.040634926,0.10351439,-0.11284118,0.066584624,-0.05062713,0.06909004,-0.032896966
miRNA_149,-0.219514,-0.14975823,0.1481076,0.62445134,0.15251027,-0.06309365,0.038004205,-0.092412226,-0.38254705,0.16182686,-0.038807765,0.036840443,-0.08822093,-0.3544542,0.40789938,0.12499116,0.03901496,0.18693231,0.2786571,0.2163892,0.21035063,0.05875313,-0.32217395,-0.020665905,-0.19826385,0.12003898,0.1705883,0.03056879,0.17989343,0.1379401,0.077577785,0.39912117,-0.15891308,0.20814988,-0.043871872,0.07694649,0.36545536,-0.29090488,0.1973825,0.06677279,-0.0028052176,-0.1384273,0.24864446,0.2831772,0.42896536,-0.16380724,-0.0065408302,-0.17212439,-0.03726922,-0.13526559,0.113716885,0.5339269,-0.37754706,0.042081103,0.10122741,-0.13172795,-0.37284642,-0.09673965,-0.49826092,0.15515022,0.09003189,0.10521649,-0.094837196,-0.1462988,0.07474803,0.27211255,-0.048496615,0.3786955,0.15229517,-0.03364307,0.030771028,-0.15962006,0.36126906,-0.22738382,-0.14727715,0.10655704,-0.17228995,0.37890178,-0.10764226,0.08675907,0.08185189,-0.3997903,0.00669458,0.13117784,0.2114329,0.15037642,0.12806788,0.086493246,-0.14589569,-0.0720644,-0.3311606,-0.054583456,-0.091327965,-0.18964933,0.26991862,-0.09982425,-0.21376593,-0.020889172,-0.17675485,0.31168208,-0.009553759,0.10820751,-0.35250106,0.13274495,0.45189595,-0.23665959,-0.1379144,-0.32025278,0.17022684,-0.12469354,-0.15454273,0.14939144,-0.3420413,0.23201309,-0.27851766,0.12809025,0.25282758,-0.111887865,0.18077508,-0.287376,-0.41304535,-0.019328825,0.11454832,-0.06623609,0.094010964,-0.12697454,0.3504193,0.3319329
miRNA_150,0.039588433,-0.2647425,-0.55160457,-0.058674388,-0.30385244,-0.14313494,0.128763,0.06339791,-0.08353727,0.30617443,-0.047354247,-0.17441446,0.15724972,-0.2634593,-0.015681667,0.021441914,-0.016325016,0.17171407,0.08813332,-0.7746744,-0.20440716,-0.09249889,-0.32926026,-0.516539,-0.075441286,-0.015591496,-0.003920236,0.44749096,0.034853775,0.03970671,0.015217982,-0.27302414,0.067252114,-0.103601836,-0.5452683,0.014445437,0.2135616,0.40348664,-0.056643646,0.43891677,-0.3857487,0.35601225,0.029573167,0.08771538,-0.25012589,0.326127,-0.17650177,-0.32355618,-0.08951634,0.30531883,-0.045687843,0.11314354,-0.12176275,0.2984665,0.13449776,-0.77949136,0.43178013,0.05980372,-0.50995886,0.13608046,-0.3307805,0.028402476,-0.0038141138,0.20081526,0.29867697,0.17376374,0.46324995,0.10769489,-0.23680882,-0.03601002,0.3137522,-0.016555931,-0.29794443,-0.43725276,0.05842578,-0.008427289,-0.26180717,0.033521947,-0.3421611,-0.18194214,-0.30573612,-0.15877841,0.27082968,0.19747667,-0.20833658,0.32790822,-0.27671257,-0.017144067,0.08733762,0.23980929,-0.22359338,-0.045176275,-0.0585455,0.12626642,0.4347541,-0.036660478,-0.16650467,0.30514583,0.025091145,-0.13953613,-0.18947354,-0.30596292,0.27744403,-0.07217737,0.21312574,0.36379898,0.01831395,-0.6793085,0.31406847,-0.056705885,0.08954528,-0.09749384,-0.5023736,-0.048611976,-0.10436397,0.065573774,0.5819179,0.38529834,-0.18645981,0.27888685,-0.08894701,-0.28212988,0.028210742,-0.002364639,-0.18188067,0.09205237,-0.08657945,-0.21996236
